,cum_CO2_2050_POP,cum_CO2_2050_GDP,cum_CO2_2050_combined,weighted_distance_2050_POP,weighted_distance_2050_GDP,weighted_distance_2050_combined,stored_CO2_2050_POP,stored_CO2_2050_GDP,stored_CO2_2050_combined
1832,16.4,0.3,4.7,395.34,395.34,395.34,16.4,0.3,4.7
1833,7.9,0.1,6.3,429.01,429.01,429.01,7.9,0.1,6.3
1834,34.9,6.1,22.0,388.69,387.20409836065573,388.69,34.9,6.1,22.0
1835,0.0,0.0,0.0,,,,0.0,0.0,0.0
1836,0.0,0.0,0.0,,,,0.0,0.0,0.0
1837,0.0,0.0,0.0,,,,0.0,0.0,0.0
1838,0.0,0.0,0.0,,,,0.0,0.0,0.0
1839,0.0,0.0,0.0,,,,0.0,0.0,0.0
1840,0.0,0.0,0.0,,,,0.0,0.0,0.0
1841,0.0,0.0,0.0,,,,0.0,0.0,0.0
1842,0.0,0.0,0.0,,,,0.0,0.0,0.0
1843,0.0,0.0,0.0,,,,0.0,0.0,0.0
1844,23.2,24.5,25.3,0.0,0.0,0.0,23.2,24.5,25.3
1845,0.0,0.0,0.0,,,,0.0,0.0,0.0
1846,0.0,0.0,0.0,,,,0.0,0.0,0.0
1847,0.0,0.0,0.0,,,,0.0,0.0,0.0
1848,32.6,36.9,35.2,16.70546012269939,18.867642276422764,18.07596590909091,32.6,36.9,35.2
1849,0.0,0.0,0.0,,,,0.0,0.0,0.0
1850,0.0,0.0,0.0,,,,0.0,0.0,0.0
1851,0.0,0.0,0.0,,,,0.0,0.0,0.0
1852,0.0,0.0,0.0,,,,0.0,0.0,0.0
1853,0.0,0.0,0.0,,,,0.0,0.0,0.0
1854,0.0,0.0,0.0,,,,0.0,0.0,0.0
1855,0.0,0.0,0.0,,,,0.0,0.0,0.0
1856,0.0,0.0,0.0,,,,0.0,0.0,0.0
1857,0.0,0.0,0.0,,,,0.0,0.0,0.0
1858,0.0,0.0,0.0,,,,0.0,0.0,0.0
1859,0.0,0.0,0.0,,,,0.0,0.0,0.0
1860,0.0,0.0,0.0,,,,0.0,0.0,0.0
1861,0.0,0.0,0.0,,,,0.0,0.0,0.0
1862,0.0,0.0,0.0,,,,0.0,0.0,0.0
1863,0.0,0.0,0.0,,,,0.0,0.0,0.0
1864,0.0,0.0,0.0,,,,0.0,0.0,0.0
1865,0.0,0.0,0.0,,,,0.0,0.0,0.0
1866,0.0,0.0,0.0,,,,0.0,0.0,0.0
1867,0.0,0.0,0.0,,,,0.0,0.0,0.0
1868,0.0,0.0,0.0,,,,0.0,0.0,0.0
1869,0.0,0.0,0.0,,,,0.0,0.0,0.0
1870,0.0,0.0,0.0,,,,0.0,0.0,0.0
1871,0.0,0.0,0.0,,,,0.0,0.0,0.0
1872,0.0,0.0,0.0,,,,0.0,0.0,0.0
1873,22.1,23.4,23.4,144.41398190045248,191.68,189.50000000000003,22.1,23.4,23.4
1874,0.0,0.0,0.0,,,,0.0,0.0,0.0
1875,0.0,0.0,0.0,,,,0.0,0.0,0.0
1876,0.0,0.0,0.0,,,,0.0,0.0,0.0
1877,0.0,0.0,0.0,,,,0.0,0.0,0.0
1878,0.0,0.0,0.0,,,,0.0,0.0,0.0
1879,32.6,32.6,32.6,64.99647239263804,67.02,66.38914110429448,32.6,32.6,32.6
1880,0.0,0.0,0.0,,,,0.0,0.0,0.0
1881,114.6,127.7,121.5,71.91486038394413,68.86736100234926,67.6937366255144,114.6,127.69999999999999,121.49999999999997
1882,0.0,0.0,0.0,,,,0.0,0.0,0.0
1883,4.7,5.0,5.3,60.599999999999994,99.75,97.57,4.7,5.0,5.3
1884,0.0,0.0,0.0,,,,0.0,0.0,0.0
1885,19.6,20.5,20.3,54.01,40.04643902439024,35.93812807881798,19.6,20.5,20.3
1886,0.0,0.0,0.0,,,,0.0,0.0,0.0
1887,0.0,0.0,0.0,,,,0.0,0.0,0.0
1888,0.0,0.0,0.0,,,,0.0,0.0,0.0
1889,0.0,0.0,0.0,,,,0.0,0.0,0.0
1890,1.6,1.6,1.6,210.66000000000003,173.38,173.38,1.6,1.6,1.6
1891,19.6,19.6,19.6,128.7702040816328,205.07132653061223,181.83,19.6,19.6,19.6
1892,0.0,0.0,0.0,,,,0.0,0.0,0.0
1893,0.0,0.0,0.0,,,,0.0,0.0,0.0
1894,19.6,19.6,19.6,123.58999999999999,35.021938775510215,85.45928571428571,19.6,19.6,19.6
1895,0.0,0.0,0.0,,,,0.0,0.0,0.0
1896,0.0,0.0,0.0,,,,0.0,0.0,0.0
1897,19.6,19.9,19.6,0.0,15.131909547738694,0.19331632653062183,19.6,19.9,19.6
1898,0.0,0.0,0.0,,,,0.0,0.0,0.0
1899,0.0,0.0,0.0,,,,0.0,0.0,0.0
1900,0.0,0.0,0.0,,,,0.0,0.0,0.0
1901,0.0,0.0,0.0,,,,0.0,0.0,0.0
1902,0.0,0.0,0.0,,,,0.0,0.0,0.0
1903,0.0,0.0,0.0,,,,0.0,0.0,0.0
1904,47.5,67.1,54.7,241.25993684210536,293.1892697466468,295.85,47.5,67.1,54.7
1905,0.0,0.0,0.0,,,,0.0,0.0,0.0
1906,0.0,0.0,0.0,,,,0.0,0.0,0.0
1907,17.8,17.8,17.8,242.70000000000002,313.3883146067416,300.8,17.8,17.8,17.8
1908,0.0,0.0,0.0,,,,0.0,0.0,0.0
1909,0.0,0.0,0.0,,,,0.0,0.0,0.0
1910,17.8,18.9,20.3,325.13,254.34,247.43428571428575,17.8,18.9,20.3
1911,10.4,23.9,13.5,226.82,187.01163179916318,213.3533333333334,10.4,23.9,13.5
1912,17.2,17.1,17.4,258.87,278.16,258.87,17.2,17.1,17.4
1913,0.0,0.0,0.0,,,,0.0,0.0,0.0
1914,19.6,19.6,19.6,238.14,193.42499999999998,238.14,19.6,19.6,19.6
1915,12.3,10.1,12.5,197.37731707317073,249.17,180.67,12.3,10.1,12.5
1916,0.0,0.0,0.0,,,,0.0,0.0,0.0
1917,0.0,0.0,0.0,,,,0.0,0.0,0.0
1918,0.0,0.0,0.0,,,,0.0,0.0,0.0
1919,0.0,0.0,0.0,,,,0.0,0.0,0.0
1920,0.0,0.0,0.0,,,,0.0,0.0,0.0
1921,0.0,0.0,0.0,,,,0.0,0.0,0.0
1922,0.0,0.0,0.0,,,,0.0,0.0,0.0
1923,0.0,0.0,0.0,,,,0.0,0.0,0.0
1924,0.0,0.0,0.0,,,,0.0,0.0,0.0
1925,0.0,0.0,0.0,,,,0.0,0.0,0.0
1926,0.0,0.0,0.0,,,,0.0,0.0,0.0
1927,123.9,123.9,123.9,264.229991928975,263.1074414850686,262.5655205811138,123.9,123.9,123.9
1928,0.0,0.0,0.0,,,,0.0,0.0,0.0
1929,0.0,0.0,0.0,,,,0.0,0.0,0.0
1930,32.4,46.9,46.9,92.23259259259261,124.66524520255862,124.66524520255862,32.4,46.89999999999999,46.89999999999999
1931,43.2,43.2,43.2,44.736111111111114,54.885648148148135,43.85902777777778,43.2,43.2,43.2
1932,20.4,25.4,25.4,95.2056862745098,99.2675590551181,99.2675590551181,20.4,25.4,25.4
1933,47.3,47.0,46.1,123.11906976744186,118.64374468085107,123.36338394793925,47.3,47.0,46.1
1934,0.0,0.0,0.0,,,,0.0,0.0,0.0
1935,17.4,19.6,17.0,117.79,215.36,166.00105882352943,17.4,19.6,17.0
1936,0.0,0.0,0.0,,,,0.0,0.0,0.0
1937,0.0,0.0,0.0,,,,0.0,0.0,0.0
1938,0.0,0.0,0.0,,,,0.0,0.0,0.0
1939,0.0,0.0,0.0,,,,0.0,0.0,0.0
1940,32.6,32.6,32.6,194.36110429447854,196.53469325153367,94.62481595092025,32.6,32.6,32.6
1941,0.0,0.0,0.0,,,,0.0,0.0,0.0
1942,0.0,0.0,0.0,,,,0.0,0.0,0.0
1943,25.5,31.9,30.8,167.87435294117648,168.45329153605016,168.37090909090907,25.5,31.9,30.8
1944,0.0,0.0,0.0,,,,0.0,0.0,0.0
1945,0.0,0.0,0.0,,,,0.0,0.0,0.0
1946,0.0,0.0,0.0,,,,0.0,0.0,0.0
1947,53.6,92.5,65.4,105.03236940298507,188.48,125.35899082568808,53.6,92.5,65.40000000000002
1948,74.8,82.5,82.4,91.43,91.43,84.17058252427185,74.8,82.5,82.4
1949,0.0,0.0,0.0,,,,0.0,0.0,0.0
1950,0.0,0.0,0.0,,,,0.0,0.0,0.0
1951,0.0,0.0,0.0,,,,0.0,0.0,0.0
1952,49.4,49.7,49.5,407.1765182186235,352.44442655935615,326.02248484848485,49.4,49.7,49.5
1953,2.7,3.2,3.1,393.09,312.03,312.03,2.7,3.2,3.1
1954,0.0,0.0,0.0,,,,0.0,0.0,0.0
1955,0.0,0.0,0.0,,,,0.0,0.0,0.0
1956,0.0,0.0,0.0,,,,0.0,0.0,0.0
1957,0.0,0.0,0.0,,,,0.0,0.0,0.0
1958,0.0,0.0,0.0,,,,0.0,0.0,0.0
1959,34.2,53.0,46.4,367.09,301.1415471698113,367.09,34.2,53.0,46.4
1960,105.4,105.4,105.4,268.1319924098672,353.91592030360533,355.8831119544592,105.4,105.4,105.4
1961,0.0,0.0,0.0,,,,0.0,0.0,0.0
1962,0.0,0.0,0.0,,,,0.0,0.0,0.0
1963,25.2,31.8,31.9,136.2705555555555,185.38867924528304,182.90225705329152,25.2,31.8,31.9
1964,49.9,59.6,56.6,130.5942885771543,80.08322147651006,137.0343286219081,49.9,59.6,56.60000000000001
1965,87.2,63.0,76.4,172.50183486238532,281.65539682539685,162.08357329842931,87.19999999999999,63.0,76.4
1966,56.0,55.3,52.0,28.690357142857145,148.55730560578664,137.6330769230769,56.0,55.29999999999999,52.0
1967,5.5,5.7,5.6,171.19,171.19,94.92000000000002,5.5,5.7,5.6
1968,11.4,20.4,14.6,226.71912280701753,143.03196078431372,116.00465753424658,11.4,20.4,14.6
1969,0.0,0.0,0.0,,,,0.0,0.0,0.0
1970,0.0,0.0,0.0,,,,0.0,0.0,0.0
1971,0.0,0.0,0.0,,,,0.0,0.0,0.0
1972,5.7,9.0,8.6,0.0,55.6091111111109,86.29,5.7,9.0,8.6
1973,0.0,0.0,0.0,,,,0.0,0.0,0.0
1974,34.9,35.0,35.0,36.69369627507164,36.76454285714286,36.76454285714286,34.9,35.0,35.0
1975,0.0,0.0,0.0,,,,0.0,0.0,0.0
1976,76.1,178.6,127.7,85.1419579500657,96.97482642777155,96.92676585747847,76.1,178.6,127.70000000000002
1977,22.3,11.9,18.7,255.22515695067267,267.87,252.79085561497328,22.3,11.9,18.7
1978,0.0,0.0,0.0,,,,0.0,0.0,0.0
1979,0.0,0.0,0.0,,,,0.0,0.0,0.0
1980,0.0,0.0,0.0,,,,0.0,0.0,0.0
1981,0.0,0.0,0.0,,,,0.0,0.0,0.0
1982,0.0,0.0,0.0,,,,0.0,0.0,0.0
1983,0.0,0.0,0.0,,,,0.0,0.0,0.0
1984,44.8,60.0,52.1,209.41511160714288,217.6299833333333,214.88642994241843,44.8,60.0,52.1
1985,0.0,0.0,0.0,,,,0.0,0.0,0.0
1986,0.0,0.0,0.0,,,,0.0,0.0,0.0
1987,0.0,0.0,0.0,,,,0.0,0.0,0.0
1988,12.2,1.8,3.2,137.8312295081967,109.3,88.83125,12.2,1.8,3.2
1989,5.3,1.8,2.5,63.06,63.06,63.06,5.3,1.8,2.5
1990,0.0,0.0,0.0,,,,0.0,0.0,0.0
1991,7.8,2.9,4.8,115.1703846153846,194.86275862068965,82.41458333333333,7.8,2.9,4.8
1992,12.5,11.8,18.3,90.43191999999999,72.8450847457627,91.6127868852459,12.5,11.8,18.3
1993,0.0,0.0,0.0,,,,0.0,0.0,0.0
1994,7.1,6.5,7.1,170.46,166.59,170.46,7.1,6.5,7.1
1995,0.0,0.0,0.0,,,,0.0,0.0,0.0
1996,0.0,0.0,0.0,,,,0.0,0.0,0.0
1997,0.0,0.0,0.0,,,,0.0,0.0,0.0
1998,0.0,0.0,0.0,,,,0.0,0.0,0.0
1999,7.8,9.7,8.1,257.9316666666666,294.57649484536086,258.78777777777776,7.8,9.7,8.1
2000,0.0,0.0,0.0,,,,0.0,0.0,0.0
2001,20.4,32.6,32.0,293.84245098039213,276.250490797546,275.333125,20.4,32.6,32.0
2002,0.0,0.0,0.0,,,,0.0,0.0,0.0
2003,3.2,2.5,3.0,236.41,236.41,236.41,3.2,2.5,3.0
2004,0.0,0.0,0.0,,,,0.0,0.0,0.0
2005,0.0,0.0,0.0,,,,0.0,0.0,0.0
2006,0.0,0.0,0.0,,,,0.0,0.0,0.0
2007,0.0,0.0,0.0,,,,0.0,0.0,0.0
2008,0.0,0.0,0.0,,,,0.0,0.0,0.0
2009,21.8,5.2,16.2,80.11,80.11,80.11,21.8,5.2,16.2
2010,3.5,2.9,2.9,79.38,79.38,79.38,3.5,2.9,2.9
2011,0.0,0.0,0.0,,,,0.0,0.0,0.0
2012,0.0,0.0,0.0,,,,0.0,0.0,0.0
2013,0.0,0.0,0.0,,,,0.0,0.0,0.0
2014,11.4,2.4,8.1,151.66,99.05,151.0104938271605,11.4,2.4,8.1
2015,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017,22.3,20.2,20.0,106.77215246636771,77.07891089108911,99.73825,22.3,20.2,20.0
2018,0.0,0.0,0.0,,,,0.0,0.0,0.0
2019,0.0,0.0,0.0,,,,0.0,0.0,0.0
2020,0.0,0.0,0.0,,,,0.0,0.0,0.0
2021,0.0,0.0,0.0,,,,0.0,0.0,0.0
2022,0.0,0.0,0.0,,,,0.0,0.0,0.0
2023,2.3,2.9,1.5,166.2,167.83,166.2,2.3,2.9,1.5
2024,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025,10.3,2.4,3.5,76.44,76.44,76.43999999999998,10.3,2.4,3.5
2026,12.0,5.7,6.8,87.89700000000003,93.84736842105264,96.37308823529412,12.0,5.7,6.8
2027,0.0,0.0,0.0,,,,0.0,0.0,0.0
2028,12.2,4.0,6.0,0.0,0.0,43.81,12.2,4.0,6.0
2029,0.0,0.0,0.0,,,,0.0,0.0,0.0
2030,11.5,14.9,12.3,167.9678260869565,175.80295302013423,169.47056910569108,11.5,14.9,12.3
2031,24.9,6.9,8.7,130.81273092369477,118.48652173913041,121.38172413793104,24.9,6.9,8.7
2032,0.0,0.0,0.0,,,,0.0,0.0,0.0
2033,0.0,0.0,0.0,,,,0.0,0.0,0.0
2034,8.6,11.1,6.1,262.18,262.18,262.18,8.6,11.1,6.1
2035,0.0,0.0,0.0,,,,0.0,0.0,0.0
2036,0.0,0.0,0.0,,,,0.0,0.0,0.0
2037,19.2,12.5,14.5,223.10239583333333,216.93559999999997,216.13482758620688,19.2,12.5,14.5
2038,0.0,0.0,0.0,,,,0.0,0.0,0.0
2039,0.0,0.0,0.0,,,,0.0,0.0,0.0
2040,4.1,15.6,6.7,181.77,189.93,189.93000000000004,4.1,15.6,6.7
2041,0.0,0.0,0.0,,,,0.0,0.0,0.0
2042,0.0,0.0,0.0,,,,0.0,0.0,0.0
2043,0.0,0.0,0.0,,,,0.0,0.0,0.0
2044,0.0,0.0,0.0,,,,0.0,0.0,0.0
2045,30.8,39.3,39.3,236.9,236.9,236.9,30.8,39.3,39.3
2046,0.0,0.0,0.0,,,,0.0,0.0,0.0
2047,0.0,0.0,0.0,,,,0.0,0.0,0.0
2048,16.8,63.2,36.3,231.58,234.39734177215192,231.58,16.8,63.2,36.3
2049,21.1,21.4,21.4,260.61853080568716,275.56859813084105,258.4376635514019,21.1,21.4,21.4
2050,1.4,0.5,0.9,0.0,0.0,0.0,1.4,0.5,0.9
2051,10.5,6.0,7.8,304.83,286.93399999999997,297.32,10.5,6.0,7.8
2052,0.0,0.0,0.0,,,,0.0,0.0,0.0
2053,0.0,0.0,0.0,,,,0.0,0.0,0.0
2054,4.0,1.8,2.1,0.0,0.0,0.0,4.0,1.8,2.1
2055,0.0,0.0,0.0,,,,0.0,0.0,0.0
2056,2.5,3.9,2.2,71.68,71.68,71.68,2.5,3.9,2.2
2057,0.0,0.0,0.0,,,,0.0,0.0,0.0
2058,0.0,0.0,0.0,,,,0.0,0.0,0.0
2059,0.0,0.0,0.0,,,,0.0,0.0,0.0
2060,0.0,0.0,0.0,,,,0.0,0.0,0.0
2061,0.0,0.0,0.0,,,,0.0,0.0,0.0
2062,0.0,0.0,0.0,,,,0.0,0.0,0.0
2063,9.5,4.2,4.1,251.69210526315788,248.53,248.53,9.5,4.2,4.1
2064,0.0,0.0,0.0,,,,0.0,0.0,0.0
2065,38.5,50.4,38.1,209.56483116883118,215.35091269841269,209.42317585301836,38.5,50.4,38.1
2066,0.0,0.0,0.0,,,,0.0,0.0,0.0
2067,0.0,0.0,0.0,,,,0.0,0.0,0.0
2068,4.0,2.7,3.0,202.58,164.42,150.87,4.0,2.7,3.0
2069,16.1,3.4,10.6,70.29024844720496,35.20941176470588,36.70415094339622,16.1,3.4,10.6
2070,0.0,0.0,0.0,,,,0.0,0.0,0.0
2071,0.0,0.0,0.0,,,,0.0,0.0,0.0
2072,0.0,0.0,0.0,,,,0.0,0.0,0.0
2073,0.0,0.0,0.0,,,,0.0,0.0,0.0
2074,0.0,0.0,0.0,,,,0.0,0.0,0.0
2075,9.2,8.4,9.2,110.61,67.74,104.08630434782609,9.2,8.4,9.2
2076,24.6,4.1,16.0,138.16780487804877,124.14682926829268,102.66,24.6,4.1,16.0
2077,0.0,0.0,0.0,,,,0.0,0.0,0.0
2078,14.0,3.9,6.5,57.14,57.14,57.14,14.0,3.9,6.5
2079,0.0,0.0,0.0,,,,0.0,0.0,0.0
2080,0.0,0.0,0.0,,,,0.0,0.0,0.0
2081,0.0,0.0,0.0,,,,0.0,0.0,0.0
2082,0.0,0.0,0.0,,,,0.0,0.0,0.0
2083,0.0,0.0,0.0,,,,0.0,0.0,0.0
2084,28.7,30.2,28.6,213.50731707317073,248.09655629139075,241.15713286713284,28.7,30.199999999999996,28.6
2085,0.0,0.0,0.0,,,,0.0,0.0,0.0
2086,0.0,0.0,0.0,,,,0.0,0.0,0.0
2087,0.0,0.0,0.0,,,,0.0,0.0,0.0
2088,0.0,0.0,0.0,,,,0.0,0.0,0.0
2089,10.7,5.2,10.7,200.31,169.50461538461536,200.31,10.7,5.2,10.7
2090,0.0,0.0,0.0,,,,0.0,0.0,0.0
2091,14.6,3.4,12.1,276.95,273.08,276.95,14.6,3.4,12.1
2092,0.0,0.0,0.0,,,,0.0,0.0,0.0
2093,0.0,0.0,0.0,,,,0.0,0.0,0.0
2094,0.0,0.0,0.0,,,,0.0,0.0,0.0
2095,17.5,8.4,13.6,158.15560000000002,109.1329761904762,127.42500000000001,17.5,8.4,13.6
2096,0.0,0.0,0.0,,,,0.0,0.0,0.0
2097,0.0,0.0,0.0,,,,0.0,0.0,0.0
2098,0.0,0.0,0.0,,,,0.0,0.0,0.0
2099,3.5,3.2,1.7,158.81,87.21,87.21,3.5,3.2,1.7
2100,0.0,0.0,0.0,,,,0.0,0.0,0.0
2101,4.7,2.5,1.9,172.63,199.14039999999997,209.45,4.7,2.5,1.9
2102,0.0,0.0,0.0,,,,0.0,0.0,0.0
2103,0.0,0.0,0.0,,,,0.0,0.0,0.0
2104,25.1,17.9,20.8,24.61474103585658,5.626648044692734,11.269423076923076,25.1,17.9,20.8
2105,2.0,0.5,1.2,113.48,113.48,113.47999999999999,2.0,0.5,1.2
2106,4.4,0.8,2.5,0.0,0.0,0.0,4.4,0.8,2.5
2107,7.5,3.5,5.9,0.0,0.0,0.0,7.5,3.5,5.9
2108,0.0,0.0,0.0,,,,0.0,0.0,0.0
2109,0.0,0.0,0.0,,,,0.0,0.0,0.0
2110,0.0,0.0,0.0,,,,0.0,0.0,0.0
2111,3.5,3.4,3.5,28.759142857142855,28.65,28.759142857142855,3.5,3.4,3.5
2112,3.7,1.1,2.4,0.0,0.0,0.0,3.7,1.1,2.4
2113,4.5,0.6,2.5,0.0,0.0,0.0,4.5,0.6,2.5
2114,0.0,0.0,0.0,,,,0.0,0.0,0.0
2115,0.0,0.0,0.0,,,,0.0,0.0,0.0
2116,0.0,0.0,0.0,,,,0.0,0.0,0.0
2117,0.0,0.0,0.0,,,,0.0,0.0,0.0
2118,22.1,17.4,21.1,138.35,132.1383908045977,138.35,22.1,17.4,21.1
2119,0.0,0.0,0.0,,,,0.0,0.0,0.0
2120,3.0,0.2,2.7,157.63,157.63,157.63,3.0,0.2,2.7
2121,8.6,1.3,2.2,160.79232558139537,162.65,124.2318181818182,8.6,1.3,2.2
2122,0.0,0.0,0.0,,,,0.0,0.0,0.0
2123,0.0,0.0,0.0,,,,0.0,0.0,0.0
2124,12.1,1.7,5.6,78.34909090909092,83.16,83.16,12.1,1.7,5.6
2125,4.1,0.7,1.8,172.59,89.43,140.25,4.1,0.7,1.8
2126,0.0,0.0,0.0,,,,0.0,0.0,0.0
2127,17.7,5.1,9.5,134.09152542372883,190.51,130.4,17.7,5.1,9.5
2128,0.0,0.0,0.0,,,,0.0,0.0,0.0
2129,0.0,0.0,0.0,,,,0.0,0.0,0.0
2130,0.0,0.0,0.0,,,,0.0,0.0,0.0
2131,0.0,0.0,0.0,,,,0.0,0.0,0.0
2132,0.0,0.0,0.0,,,,0.0,0.0,0.0
2133,5.5,1.4,3.7,181.00909090909093,164.82,179.7172972972973,5.5,1.4,3.7
2134,11.1,2.9,6.1,10.549189189189189,0.0,5.081311475409835,11.1,2.9,6.1
2135,18.7,19.3,9.9,0.0,0.0,0.0,18.7,19.3,9.9
2136,0.0,0.0,0.0,,,,0.0,0.0,0.0
2137,0.0,0.0,0.0,,,,0.0,0.0,0.0
2138,0.0,0.0,0.0,,,,0.0,0.0,0.0
2139,0.0,0.0,0.0,,,,0.0,0.0,0.0
2140,0.0,0.0,0.0,,,,0.0,0.0,0.0
2141,43.9,36.0,38.5,7.031640091116173,1.1561666666666655,3.0116103896103885,43.9,36.0,38.5
2142,21.9,14.8,17.8,0.0,0.0,0.0,21.9,14.8,17.8
2143,0.0,0.0,0.0,,,,0.0,0.0,0.0
2144,0.0,0.0,0.0,,,,0.0,0.0,0.0
2145,0.0,0.0,0.0,,,,0.0,0.0,0.0
2146,0.0,0.0,0.0,,,,0.0,0.0,0.0
2147,28.9,13.2,24.5,0.0,0.0,0.0,28.9,13.2,24.5
2148,0.0,0.0,0.0,,,,0.0,0.0,0.0
2149,0.0,0.0,0.0,,,,0.0,0.0,0.0
2150,0.0,0.0,0.0,,,,0.0,0.0,0.0
2151,0.0,0.0,0.0,,,,0.0,0.0,0.0
2152,0.0,0.0,0.0,,,,0.0,0.0,0.0
2153,35.5,36.1,35.7,66.44774647887326,30.396260387811633,51.600420168067245,35.49999999999999,36.1,35.7
2154,0.0,0.0,0.0,,,,0.0,0.0,0.0
2155,0.0,0.0,0.0,,,,0.0,0.0,0.0
2156,0.0,0.0,0.0,,,,0.0,0.0,0.0
2157,0.0,0.0,0.0,,,,0.0,0.0,0.0
2158,0.0,0.0,0.0,,,,0.0,0.0,0.0
2159,0.0,0.0,0.0,,,,0.0,0.0,0.0
2160,0.0,0.0,0.0,,,,0.0,0.0,0.0
2161,0.0,0.0,0.0,,,,0.0,0.0,0.0
2162,0.0,0.0,0.0,,,,0.0,0.0,0.0
2163,0.0,0.0,0.0,,,,0.0,0.0,0.0
2164,80.3,104.4,100.5,25.93952677459527,32.937720306513405,31.40275621890547,80.3,104.4,100.49999999999999
2165,21.6,54.2,27.8,0.0,22.530166051660512,0.0,21.6,54.2,27.8
2166,39.3,23.2,35.6,8.867506361323153,0.0,6.50561797752809,39.3,23.2,35.6
2167,0.0,0.0,0.0,,,,0.0,0.0,0.0
2168,0.0,0.0,0.0,,,,0.0,0.0,0.0
2169,0.0,0.0,0.0,,,,0.0,0.0,0.0
2170,0.0,0.0,0.0,,,,0.0,0.0,0.0
2171,0.0,0.0,0.0,,,,0.0,0.0,0.0
2172,0.0,0.0,0.0,,,,0.0,0.0,0.0
2173,0.0,0.0,0.0,,,,0.0,0.0,0.0
2174,4.9,1.3,4.1,0.0,0.0,0.0,4.9,1.3,4.1
2175,0.0,0.0,0.0,,,,0.0,0.0,0.0
2176,0.0,0.0,0.0,,,,0.0,0.0,0.0
2177,0.0,0.0,0.0,,,,0.0,0.0,0.0
2178,0.0,0.0,0.0,,,,0.0,0.0,0.0
2179,0.0,0.0,0.0,,,,0.0,0.0,0.0
2180,0.0,0.0,0.0,,,,0.0,0.0,0.0
2181,0.0,0.0,0.0,,,,0.0,0.0,0.0
2182,0.0,0.0,0.0,,,,0.0,0.0,0.0
2183,0.0,0.0,0.0,,,,0.0,0.0,0.0
2184,0.0,0.0,0.0,,,,0.0,0.0,0.0
2185,0.0,0.0,0.0,,,,0.0,0.0,0.0
2186,0.0,0.0,0.0,,,,0.0,0.0,0.0
2187,0.0,0.0,0.0,,,,0.0,0.0,0.0
2188,0.0,0.0,0.0,,,,0.0,0.0,0.0
2189,0.0,0.0,0.0,,,,0.0,0.0,0.0
2190,1.2,0.9,1.2,0.0,0.0,0.0,1.2,0.9,1.2
2191,0.0,0.0,0.0,,,,0.0,0.0,0.0
2192,0.0,0.0,0.0,,,,0.0,0.0,0.0
2193,0.0,0.0,0.0,,,,0.0,0.0,0.0
2194,19.6,16.5,19.2,0.0,0.0,0.0,19.6,16.5,19.2
2195,0.0,0.0,0.0,,,,0.0,0.0,0.0
2196,20.0,4.9,15.7,0.0,0.0,0.0,20.0,4.9,15.7
2197,0.0,0.0,0.0,,,,0.0,0.0,0.0
2198,3.8,1.8,2.5,0.0,0.0,0.0,3.8,1.8,2.5
2199,0.0,0.0,0.0,,,,0.0,0.0,0.0
2200,0.0,0.0,0.0,,,,0.0,0.0,0.0
2201,0.0,0.0,0.0,,,,0.0,0.0,0.0
2202,0.0,0.0,0.0,,,,0.0,0.0,0.0
2203,0.0,0.0,0.0,,,,0.0,0.0,0.0
2204,0.0,0.0,0.0,,,,0.0,0.0,0.0
2205,0.0,0.0,0.0,,,,0.0,0.0,0.0
2206,0.0,0.0,0.0,,,,0.0,0.0,0.0
2207,0.0,0.0,0.0,,,,0.0,0.0,0.0
2208,0.0,0.0,0.0,,,,0.0,0.0,0.0
2209,0.0,0.0,0.0,,,,0.0,0.0,0.0
2210,0.0,0.0,0.0,,,,0.0,0.0,0.0
2211,0.0,0.0,0.0,,,,0.0,0.0,0.0
2212,0.0,0.0,0.0,,,,0.0,0.0,0.0
2213,0.0,0.0,0.0,,,,0.0,0.0,0.0
2214,0.0,0.0,0.0,,,,0.0,0.0,0.0
2215,0.0,0.0,0.0,,,,0.0,0.0,0.0
2216,0.0,0.0,0.0,,,,0.0,0.0,0.0
2217,0.0,0.0,0.0,,,,0.0,0.0,0.0
2218,0.0,0.0,0.0,,,,0.0,0.0,0.0
2219,0.0,0.0,0.0,,,,0.0,0.0,0.0
2220,0.0,0.0,0.0,,,,0.0,0.0,0.0
2221,0.0,0.0,0.0,,,,0.0,0.0,0.0
2222,0.0,0.0,0.0,,,,0.0,0.0,0.0
2223,0.0,0.0,0.0,,,,0.0,0.0,0.0
2224,0.0,0.0,0.0,,,,0.0,0.0,0.0
2225,0.0,0.0,0.0,,,,0.0,0.0,0.0
2226,0.0,0.0,0.0,,,,0.0,0.0,0.0
2227,0.0,0.0,0.0,,,,0.0,0.0,0.0
2228,3.7,5.8,5.8,105.10594594594596,133.46034482758623,133.46034482758623,3.7,5.8,5.8
2229,0.0,0.0,0.0,,,,0.0,0.0,0.0
2230,0.0,0.0,0.0,,,,0.0,0.0,0.0
2231,0.0,0.0,0.0,,,,0.0,0.0,0.0
2232,28.9,3.9,14.4,0.0,0.0,0.0,28.9,3.9,14.4
2233,0.0,0.0,0.0,,,,0.0,0.0,0.0
